epoch,train_loss,train_ic,val_loss,val_ic,lr
1,0.6807842677033792,0.0583148530875076,1.0392449386417866,0.08141369417717215,0.001
2,0.6491317082577803,0.09739418658171231,0.9978789433371276,0.11977531548473053,0.001
3,0.6090520402695251,0.14685872765477953,0.9094381402246654,0.2093140409233456,0.001
